id,sentence,label
"claim-1279,evidence-819001","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]Some climatologists have criticized the attention that the popular press gives to ""warmest year"" statistics; for example, Gavin Schmidt stated ""the long-term trends or the expected sequence of records are far more important than whether any single year is a record or not.",0
"claim-1279,evidence-832424","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]In 2009, ""Business Insider"" cited Lomborg as one of ""The 10 Most-Respected Global Warming Skeptics"".",0
"claim-1279,evidence-49800","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]He also believes that decreasing tropical cirrus clouds in a warmer world will allow more longwave radiation to escape the atmosphere, counteracting the warming.",0
"claim-1279,evidence-803444","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]Were this to happen, the simulations suggest a collision with Earth could be one of four possible outcomes (the others being Mercury colliding with the Sun, colliding with Venus, or being ejected from the Solar System altogether).",0
"claim-1279,evidence-73143","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]A rapid cooling of 4 °C to 6 °C also occurred in the lower stratosphere in the mid-1990s, while the rate of ocean warming increased.",0
"claim-1279,evidence-153228","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]While most of the attention about climate change is directed towards global warming and greenhouse effect, some of the most severe effects of climate change are likely to be from changes in precipitation, evapotranspiration, runoff, and soil moisture.",0
"claim-1279,evidence-41418","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]The IPCC needs to look at this trend in the errors and ask why it happened"".",0
"claim-1279,evidence-268994","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]Since the data correction of August 1998 (and the major La Niña Pacific Ocean warming event of the same year), data collected by satellite instruments has shown an average global warming trend in the atmosphere.",0
"claim-1279,evidence-64261","“Earlier this month, NASA scientists provided a visualization of a startling climate change trend — the Earth is getting greener, as viewed from space, especially in its rapidly warming northern regions.[SEP]Some reviewers have expressed discomfort with the vision of scientists as the ""salesmen"" of facts.",0
"claim-344,evidence-710980","Globally there’s no clear evidence of trends and patterns in extreme events such as droughts, hurricanes and floods.[SEP]Evidence of this event has been reported throughout western North America, but most distinctly in northwest Nevada.",0
"claim-344,evidence-1156681","Globally there’s no clear evidence of trends and patterns in extreme events such as droughts, hurricanes and floods.[SEP]Some 1,500 people perished, either drowned by the 17 ft storm surge that the hurricane brought or crushed beneath collapsed buildings (including the St. John 's Parish Church, Barbados).",0
"claim-344,evidence-213804","Globally there’s no clear evidence of trends and patterns in extreme events such as droughts, hurricanes and floods.[SEP]Climate variability is the term to describe variations in the mean state and other characteristics of climate (such as chances or possibility of extreme weather, etc.)",0
"claim-344,evidence-365252","Globally there’s no clear evidence of trends and patterns in extreme events such as droughts, hurricanes and floods.[SEP]Such perturbations and disturbances can include stochastic events such as fires, flooding, windstorms, insect population explosions, and human activities such as deforestation, fracking of the ground for oil extraction, pesticide sprayed in soil, and the introduction of exotic plant or animal species.",0
